organizationName,orgID,orgID_URL,orgSubtype,businessSector,busSect_description,busSectID,Business_ClassCode,EconomicSectID_URL,HQ_Address,HQ_PhoneNumber,orgURL,primaryTicker,hasHoldingClassification,LEI
Achmea Health Centers BV,5001441384,https://permid.org/1-5001441384,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Av. Bartolomeu Mitre, 336 - Leblon
RIO DE JANEIRO
RIO DE JANEIRO
22431-002
Brazil
",552121596000,http://www.vincipartners.com,,,
SIG Combibloc Group AG,5000059517,https://permid.org/1-5000059517,Company,Mineral Resources,"Miners and processors of steel, aluminum, precious and specialty metals and minerals, and construction related materials. Includes integrated mining companies.",4294952773,5120,https://permid.org/1-4294952774,"Zone Industrielle Wolser B.P 92
DUDELANGE
L-3452
Luxembourg
",3525186861,http://www.galvalange.lu,SIGN,publiclyHeld,5493005DBAGSPWVTC949
Upjohn Finance BV,4298007967,https://permid.org/1-4298007967,Special Purpose Vehicle,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"1 Rue du Marquis, bte 1
BRUXELLES
BRUXELLES-CAPITALE
1000
Belgium
",3226201500,https://www.euronext.com/,,,5493007YLUF2KAS0TM17
Prosus N.V.,5063771844,https://permid.org/1-5063771844,Unknown,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,,,,,,
CTP Holding BV,4296763551,https://permid.org/1-4296763551,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"AEGONplein 50
'S-GRAVENHAGE
ZUID-HOLLAND
2591 TV
Netherlands
",,,,,5493003SPEWN841SWG39
Simon International Finance SCA,4296786113,https://permid.org/1-4296786113,Bank/Financial Holding Company,Software & IT Services,"Developers and marketers of generic system and application software, as well as providers of consulting and IT services.",4294952830,5720,https://permid.org/1-4294952723,"Unit 1
University of Ulster Science Research Park
23 Northland Road
NORTHERN IRELAND
BT48 7UU
United Kingdom
",440287129593,http://www.8over8.com/,,,
Simon International Finance SCA,5000673677,https://permid.org/1-5000673677,Bank/Financial Holding Company,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"Carlo-Schmid-Strasse 12
WUERSELEN
NORDRHEIN-WESTFALEN
52146
Germany
",49240544840,http://www.traveltainment.de,,,
LSEG Netherlands BV,4295911797,https://permid.org/1-4295911797,Special Purpose Vehicle,Technology Equipment,"Manufacturers of semiconductors, communications equipment, computer hardware and software and technology-related office equipment, electronic equipment and components, household/consumer electronics, phones, handhelds, and related office equipment as well as providers of consulting and IT services.",4294952722,5710,https://permid.org/1-4294952723,"United Kingdom
",,,,,
Nordcom Gmbh(Ewe Ag),4296707480,https://permid.org/1-4296707480,Company,Software & IT Services,"Developers and marketers of generic system and application software, as well as providers of consulting and IT services.",4294952830,5720,https://permid.org/1-4294952723,"Anabel Segura 14
Edificio Cedro
ALCOBENDAS
MADRID
28108
Spain
",34916577000,http://www.es.capgemini.com,,,549300QEG3H9KU4XFL25
Daimler Mobility AG,4295926147,https://permid.org/1-4295926147,Company,Automobiles & Auto Parts,"Manufacturers of automobiles, light trucks, motorcycles, as well as related vehicle parts, tires and primary rubber products.",4294952931,5310,https://permid.org/1-4294952746,"Ancienne route de Rabat Ain Sebaa Km 10,400
Ain Sebaa
CASABLANCA
20250
Morocco
",212522763500,http://www.renault-trucks.co.ma/berliet-maroc,,,
Metro AG,4297340464,https://permid.org/1-4297340464,Company,Food & Beverages,"Producers and processors of food, beverages and tobacco. Includes operators of farms and fisheries, as well as brewers, distillers and distributors, and packagers of Food & Beverages.",4294952894,5410,https://permid.org/1-4294952895,"5 Crs Paul Ricard
Paris 8

PARIS
ILE-DE-FRANCE
75008
France
",,,B4B,publiclyHeld,529900AJD1ZJW1G30B09
SAP Deutschland SE & Co KG,4295893563,https://permid.org/1-4295893563,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"Dilovasi Organize Sanayi Bolgesi 1. Kisim Tuna Caddesi No:141455 Dilovasi
KOCAELI
Turkey
",902627547470,http://www.marshallboya.com,,,789000JR4O3KHPFNZT81
Daimlerchrysler International Finance BV,4295906800,https://permid.org/1-4295906800,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"4690 Millennium Dr
BELCAMP
MARYLAND
21017-1523
United States
",14109317500,http://www.safenet-inc.com/,,,
Ag SHDK 2 K/S,4296593468,https://permid.org/1-4296593468,Unknown,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"Chateau de Betzdorf
BETZDORF
L-6815
Luxembourg
",,http://www.onastra.fr/4161/fr,,,529900F6Q8FIHNI15F07
BASF Business Services Holding GmbH,5064284033,https://permid.org/1-5064284033,Unknown,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"115 Rue Colonel Bourg
Brussels
BRUXELLES-CAPITALE
1140
Belgium
",,http://www.orange.be,,,
Covestro Deutschland AG,4296394222,https://permid.org/1-4296394222,Company,Food & Drug Retailing,"Retailers operating pharmacies, grocery, convenience, liquor and specialty food stores.",4294952880,5430,https://permid.org/1-4294952895,"Avenida Morvan Dias de Figueiredo 6169
Vila Mariana
SAO PAULO
SAO PAULO
02.170-901
Brazil
",551127954425,https://www.atacadao.com.br,,,549300SMI26ISJIRM371
North REOF Finance BV,5001194617,https://permid.org/1-5001194617,Company,Investment Holding Companies,"Organizations engaged in investing in securities/stakes of other companies and for their own profits. Investment Holding Companies might have both minority and majority stakes. Excludes companies investing in private equity firms, classified in Private Equity; companies investing in venture capital firms, classified in Venture Capital; companies operating through subsidiaries/majority-held entities in various economic segments, classified according to the dominant segment of activity or, in case of a significant size and lack of dominant segment, in Industrial Conglomerates; UK-type investment trusts, classified in UK Investment Trusts.",4294952737,5560,https://permid.org/1-4294952740,"35 Boulevard Prince Henri
LUXEMBOURG
1724
Luxembourg
",352224210,,,,549300V9893NUQX6X069
Infineon Tech AG Fiber Optics,4296721674,https://permid.org/1-4296721674,Company,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"Boulevard de la Plaine 15
BRUXELLES
BRUXELLES-CAPITALE
1050
Belgium
",3226791211,http://be.sodexo.com/befr/default.aspx,,,
Evonik Industries AG Corporate Venturing,4298117023,https://permid.org/1-4298117023,Company,Automobiles & Auto Parts,"Manufacturers of automobiles, light trucks, motorcycles, as well as related vehicle parts, tires and primary rubber products.",4294952931,5310,https://permid.org/1-4294952746,"Ravenswade 4
NIEUWEGEIN
UTRECHT
3439LD
Netherlands
",,,,,529900RUGCXMPEENHQ31
Elm Leblanc SAS,5000015475,https://permid.org/1-5000015475,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Avenue Herrmann-Debroux 54
BRUXELLES
BRUXELLES-CAPITALE
1160
Belgium
",3226782811,http://www.edenred.be,,,967600961UUYAMVDKW44
BMW Finance NV,5000061807,https://permid.org/1-5000061807,Special Purpose Vehicle,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"Wankdorfallee 4
Postfach
BERN
BERN
3030
Switzerland
",41583381111,https://www.post.ch/,,,5299008IS7CFPGNAOS18
Paccar Financial Holdings Europe BV,4295862030,https://permid.org/1-4295862030,Company,Applied Resources,"Producers of wood-based products and providers of related services, as well as manufacturers of paper and non-paper products, containers and packaging.",4294952974,5130,https://permid.org/1-4294952774,"345 Curtis Road
MIRAMICHI
NEW BRUNSWICK
E1V 3N3
Canada
",15066273727,,,,
DHL International NV,4295869201,https://permid.org/1-4295869201,Company,Consumer Goods Conglomerates,"Large organizations, engaged in multiple business lines within the consumer goods sectors, including non-cyclical consumer goods and cyclical consumer goods.",4294952948,5440,https://permid.org/1-4294952895,"Im Welterbe 10
ESSEN
NORDRHEIN-WESTFALEN
45141
Germany
",492013780,https://www.rag.de/,,,529900CTCY5IXJUY9Z41
innogy Finance II BV,4295858955,https://permid.org/1-4295858955,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"Austria
",,,,,
HDI International AG,5000434684,https://permid.org/1-5000434684,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Bd. Marasesti, nr. 4-6, sector 4
BUCURESTI
BUCURESTI
Romania
",,https://www.engie.ro/,,,549300LZFUL1DYCKAK83
Vonovia SE (Pre-Reincorporation),4295859490,https://permid.org/1-4295859490,Company,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"Avenue du Bourget 3
BRUXELLES
BRUXELLES-CAPITALE
1140
Belgium
",3227457111,https://www.orange.be/,VNA,,5493007JS0ZHJVBUWP18
Hochtief Solutions AG,4295868547,https://permid.org/1-4295868547,Company,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"70 rue Balard
PARIS
ILE-DE-FRANCE
75015
France
",33153984747,https://www.eutelsat.com/,,,549300MCOOY1V7P2PG30
Schaeffler Technologies AG & Co KG,4296639026,https://permid.org/1-4296639026,Company,Food & Beverages,"Producers and processors of food, beverages and tobacco. Includes operators of farms and fisheries, as well as brewers, distillers and distributors, and packagers of Food & Beverages.",4294952894,5410,https://permid.org/1-4294952895,"Av. Dr. Cardoso de Melo, 1855 - 5 andar, Vila Olimpia
SAO PAULO
SAO PAULO
SP 04548-005
Brazil
",1130466800,http://www.aymore.com.br,,,
Deutsche Wohnen AG,4298163826,https://permid.org/1-4298163826,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"21 Rue La Boetie
Paris 8
PARIS
ILE-DE-FRANCE
75008
France
",,,DWNI,,9695004ED0BTZ6WLEU93
Lanxess AG Paper Chemicals,5046624962,https://permid.org/1-5046624962,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"S.P. ex S.S. 114 Litoranea Priolese km 9,5
PRIOLO GARGALLO
SIRACUSA
96010
Italy
",3909311938900,,,,815600FE211A818BAE58
Erholungswerk der Belegschaft der HeidelbergCement AG eV,5000898880,https://permid.org/1-5000898880,Unknown,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"A. Reyerslaan 80
ZAVENTEM
VLAAMS-BRABANT
1030
Belgium
",3227537753,https://www.brusselsairport.be/,,,549300R9I8GUZLNIV408
Paccar Financial Holdings Europe BV,4295860016,https://permid.org/1-4295860016,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Rua Paschoal Apostolo Pitsica, 5064
Agronomica
FLORIANOPOLIS
SANTA CATARINA
88.025-255
Brazil
",554832217010,http://www.tractebelenergia.com.br,,,52990057Q0EK2Q9YBC07
Richemont International Holding SA (Bellevue Branch),4298205796,https://permid.org/1-4298205796,Organization Branch,Pharmaceuticals & Medical Research,"Manufacturers and marketers of generic and specialty drugs, as well as researchers and developers of new drugs, medical products and procedures.",4294952845,5620,https://permid.org/1-4294952853,"Edif. Cuzco IV, 2
Paseo de la Castellana, 141
MADRID
MADRID
28046
Spain
",34913717800,http://www.spmsd.es/,,,
